customer_id,clv_decile,churn_risk,current_bb_speed,network_activity,account_tenure,time_of_last_broadband_upgrade,broadband_type,customer_segment
84326,8,0,2Gig,medium,89,2022-04-24,Fiber,Foolproof Followers
72710,4,0,1Gig,light,1,2024-12-14,Fiber,Budget Balancers
25656,1,0,500mb,medium,13,2021-02-26,Fiber,Foolproof Followers
62154,1,0,500mb,heavy,2,2018-08-22,Fiber,Aspirational Adopters
47004,6,0,500mb,heavy,99,2024-09-07,Fiber,Aspirational Adopters
58393,5,0,1Gig,light,55,2025-05-04,Fiber,Foolproof Followers
48566,8,0,2Gig,light,30,2018-03-23,Fiber,Settled Simplifiers
90703,2,0,1Gig,light,63,2021-12-08,Fiber,Settled Simplifiers
40081,8,1,1Gig,medium,77,2017-06-10,Fiber,Peak Performers
33254,2,0,500mb,medium,14,2021-09-07,Fiber,Foolproof Followers
65336,6,0,500mb,heavy,111,2021-06-01,Fiber,Settled Simplifiers
66085,6,0,1Gig,light,35,2021-09-13,Fiber,Foolproof Followers
81814,7,0,2Gig,heavy,83,2023-09-15,Fiber,Foolproof Followers
7538,1,0,2Gig,medium,10,2022-11-30,Fiber,Settled Simplifiers
87627,7,0,500mb,light,120,2023-02-25,Fiber,Foolproof Followers
74673,1,0,1Gig,heavy,76,2024-02-23,Fiber,Settled Simplifiers
71446,4,0,1Gig,medium,43,2022-12-18,Fiber,Peak Performers
5252,8,0,1Gig,light,60,2023-08-03,Fiber,Peak Performers
16349,2,0,1Gig,medium,105,2016-11-23,Fiber,Budget Balancers
34395,9,0,2Gig,heavy,45,2023-09-07,Fiber,Budget Balancers
12101,9,0,500mb,medium,49,2020-12-16,Fiber,Foolproof Followers
6504,2,0,500mb,light,54,2017-09-10,Fiber,Peak Performers
6137,7,0,500mb,heavy,55,2018-03-18,Fiber,Settled Simplifiers
84997,2,0,1Gig,light,119,2019-10-16,Fiber,Foolproof Followers
10135,6,0,2Gig,medium,88,2018-01-15,Fiber,Foolproof Followers
90304,4,0,2Gig,medium,44,2022-04-06,Fiber,Budget Balancers
58094,4,0,1Gig,light,36,2024-04-30,Fiber,Budget Balancers
75569,8,0,1Gig,heavy,114,2022-01-12,Fiber,Settled Simplifiers
97144,7,0,500mb,light,91,2017-03-10,Fiber,Settled Simplifiers
62547,5,0,2Gig,heavy,79,2019-12-28,Fiber,Peak Performers
78385,4,0,500mb,medium,86,2025-08-07,Fiber,Foolproof Followers
12642,8,0,1Gig,medium,45,2017-01-27,Fiber,Peak Performers
67711,6,0,500mb,medium,98,2018-02-18,Fiber,Settled Simplifiers
31090,5,0,500mb,light,6,2020-11-08,Fiber,Settled Simplifiers
95252,9,0,1Gig,heavy,39,2022-09-07,Fiber,Aspirational Adopters
25516,7,0,1Gig,heavy,11,2024-09-11,Fiber,Foolproof Followers
69293,7,0,1Gig,heavy,50,2022-10-16,Fiber,Budget Balancers
50452,1,0,500mb,heavy,36,2017-11-25,Fiber,Settled Simplifiers
5370,8,0,1Gig,medium,64,2021-09-02,Fiber,Settled Simplifiers
63616,6,0,1Gig,light,1,2021-08-05,Fiber,Budget Balancers
72078,9,0,Copper,heavy,36,2017-02-05,Copper,Peak Performers
45585,5,0,1Gig,heavy,62,2023-11-26,Fiber,Peak Performers
85739,10,0,1Gig,medium,91,2016-04-11,Fiber,Peak Performers
96000,9,0,1Gig,heavy,10,2016-04-06,Fiber,Peak Performers
19889,7,0,2Gig,medium,63,2018-01-05,Fiber,Settled Simplifiers
24541,4,0,1Gig,heavy,22,2018-05-10,Fiber,Settled Simplifiers
81944,6,0,1Gig,medium,72,2025-06-22,Fiber,Settled Simplifiers
51257,8,0,2Gig,light,9,2024-10-30,Fiber,Settled Simplifiers
73662,2,0,1Gig,light,95,2022-06-26,Fiber,Settled Simplifiers
406,4,0,Copper,light,9,2024-10-06,Copper,Settled Simplifiers
62970,1,0,1Gig,medium,16,2021-04-13,Fiber,Settled Simplifiers
49628,2,0,500mb,medium,64,2025-08-06,Fiber,Settled Simplifiers
88817,10,0,1Gig,medium,14,2021-01-26,Fiber,Settled Simplifiers
22342,10,0,1Gig,medium,14,2025-05-11,Fiber,Settled Simplifiers
18585,2,0,1Gig,medium,56,2016-03-06,Fiber,Settled Simplifiers
45643,10,0,2Gig,medium,87,2019-01-06,Fiber,Peak Performers
14005,4,0,1Gig,heavy,77,2018-06-24,Fiber,Settled Simplifiers
74372,1,0,2Gig,light,60,2016-10-01,Fiber,Foolproof Followers
61940,3,0,1Gig,light,103,2018-04-30,Fiber,Settled Simplifiers
75013,8,0,1Gig,medium,115,2019-04-10,Fiber,Settled Simplifiers
38015,5,0,Copper,medium,103,2019-12-24,Copper,Settled Simplifiers
85743,6,0,500mb,medium,37,2024-10-19,Fiber,Peak Performers
54156,7,0,1Gig,medium,107,2024-09-06,Fiber,Peak Performers
44526,10,0,500mb,heavy,108,2023-10-17,Fiber,Settled Simplifiers
97076,9,1,1Gig,medium,68,2020-02-28,Fiber,Aspirational Adopters
31519,4,0,500mb,heavy,18,2016-09-15,Fiber,Aspirational Adopters
96248,8,0,1Gig,light,30,2020-07-27,Fiber,Budget Balancers
1963,1,0,1Gig,heavy,37,2018-04-23,Fiber,Settled Simplifiers
97432,10,0,500mb,medium,18,2021-12-10,Fiber,Settled Simplifiers
19912,1,0,500mb,medium,35,2021-10-01,Fiber,Foolproof Followers
59646,6,0,500mb,light,36,2025-03-08,Fiber,Settled Simplifiers
60480,1,0,2Gig,light,45,2021-08-29,Fiber,Aspirational Adopters
12391,9,0,Copper,medium,120,2024-06-17,Copper,Settled Simplifiers
95812,2,0,500mb,medium,96,2018-09-19,Fiber,Settled Simplifiers
45826,6,0,2Gig,heavy,56,2017-12-31,Fiber,Settled Simplifiers
39119,2,0,500mb,medium,115,2021-08-26,Fiber,Budget Balancers
56093,10,0,500mb,light,51,2022-11-04,Fiber,Settled Simplifiers
96061,6,0,1Gig,medium,13,2022-11-01,Fiber,Budget Balancers
46476,4,0,500mb,heavy,46,2020-12-16,Fiber,Foolproof Followers
4455,9,0,500mb,light,61,2023-08-12,Fiber,Settled Simplifiers
59206,4,0,500mb,medium,65,2024-10-23,Fiber,Peak Performers
3244,7,0,500mb,medium,29,2024-02-08,Fiber,Aspirational Adopters
89867,10,0,2Gig,heavy,10,2017-04-15,Fiber,Settled Simplifiers
37242,9,0,1Gig,heavy,80,2016-06-15,Fiber,Peak Performers
28857,7,0,2Gig,light,20,2020-02-25,Fiber,Budget Balancers
17358,7,0,500mb,heavy,39,2021-03-13,Fiber,Budget Balancers
66400,5,0,1Gig,medium,56,2019-08-10,Fiber,Peak Performers
45414,2,0,500mb,medium,1,2018-12-23,Fiber,Aspirational Adopters
12739,6,0,500mb,light,55,2023-09-29,Fiber,Budget Balancers
60390,3,0,500mb,heavy,92,2022-11-20,Fiber,Aspirational Adopters
41017,3,0,1Gig,medium,5,2022-02-13,Fiber,Settled Simplifiers
90025,1,0,1Gig,heavy,3,2025-01-31,Fiber,Foolproof Followers
68259,10,0,500mb,heavy,81,2016-11-14,Fiber,Foolproof Followers
10587,7,0,1Gig,medium,113,2017-04-18,Fiber,Budget Balancers
26270,6,0,500mb,medium,32,2016-11-05,Fiber,Settled Simplifiers
25396,6,0,Copper,medium,35,2024-06-25,Copper,Settled Simplifiers
15489,10,0,500mb,light,96,2021-12-29,Fiber,Settled Simplifiers
36767,2,0,Copper,medium,71,2016-02-26,Copper,Foolproof Followers
84523,2,0,500mb,heavy,43,2022-11-25,Fiber,Peak Performers
30485,4,0,1Gig,light,47,2022-04-07,Fiber,Settled Simplifiers
78476,10,0,500mb,heavy,117,2017-01-04,Fiber,Foolproof Followers
66096,1,0,500mb,light,39,2020-08-04,Fiber,Budget Balancers
53482,8,0,2Gig,medium,45,2020-11-22,Fiber,Settled Simplifiers
85976,9,0,Copper,medium,81,2025-03-06,Copper,Foolproof Followers
7038,10,0,500mb,light,48,2023-09-06,Fiber,Settled Simplifiers
81834,6,0,2Gig,medium,82,2025-10-25,Fiber,Settled Simplifiers
45488,9,0,1Gig,medium,73,2016-02-07,Fiber,Peak Performers
15212,2,0,500mb,light,59,2024-02-13,Fiber,Settled Simplifiers
66761,2,0,2Gig,medium,73,2024-09-12,Fiber,Settled Simplifiers
23032,3,0,1Gig,medium,1,2022-02-12,Fiber,Budget Balancers
74455,10,0,500mb,medium,41,2022-05-22,Fiber,Budget Balancers
73590,5,0,2Gig,medium,62,2022-03-05,Fiber,Peak Performers
33661,5,0,1Gig,medium,70,2025-10-27,Fiber,Settled Simplifiers
50512,1,0,1Gig,light,42,2023-05-05,Fiber,Peak Performers
14957,1,0,500mb,medium,65,2022-10-05,Fiber,Budget Balancers
37637,9,0,1Gig,light,49,2017-03-19,Fiber,Aspirational Adopters
25395,5,0,500mb,medium,79,2024-01-10,Fiber,Peak Performers
34536,1,0,500mb,heavy,64,2017-04-26,Fiber,Foolproof Followers
31398,9,0,1Gig,heavy,79,2017-09-28,Fiber,Settled Simplifiers
85717,4,0,2Gig,medium,46,2021-09-13,Fiber,Settled Simplifiers
43904,2,0,1Gig,heavy,22,2017-04-01,Fiber,Settled Simplifiers
22233,8,0,1Gig,light,23,2019-05-12,Fiber,Settled Simplifiers
55470,8,0,1Gig,medium,4,2021-06-03,Fiber,Peak Performers
51761,10,0,500mb,heavy,80,2017-02-07,Fiber,Aspirational Adopters
83466,6,0,2Gig,medium,52,2018-12-26,Fiber,Budget Balancers
32988,9,0,2Gig,light,17,2018-08-31,Fiber,Budget Balancers
84635,6,0,2Gig,medium,51,2022-03-10,Fiber,Settled Simplifiers
56945,2,0,500mb,light,61,2023-08-05,Fiber,Settled Simplifiers
31135,5,0,1Gig,heavy,6,2019-04-28,Fiber,Settled Simplifiers
60418,1,0,Copper,light,12,2016-05-12,Copper,Peak Performers
66522,4,0,500mb,heavy,62,2017-03-15,Fiber,Budget Balancers
97296,3,0,2Gig,medium,120,2024-10-15,Fiber,Settled Simplifiers
66478,9,0,Copper,light,9,2017-01-04,Copper,Settled Simplifiers
35192,10,0,2Gig,light,95,2019-10-20,Fiber,Budget Balancers
22328,7,0,Copper,medium,57,2025-02-23,Copper,Peak Performers
3783,3,0,2Gig,medium,105,2023-01-31,Fiber,Settled Simplifiers
60280,4,0,500mb,medium,23,2019-03-07,Fiber,Settled Simplifiers
22960,8,0,2Gig,medium,59,2016-04-29,Fiber,Peak Performers
33769,6,0,1Gig,medium,28,2023-09-10,Fiber,Settled Simplifiers
66932,5,0,2Gig,heavy,108,2024-08-13,Fiber,Settled Simplifiers
90944,8,0,500mb,light,113,2018-04-06,Fiber,Foolproof Followers
49304,3,0,2Gig,medium,54,2018-03-17,Fiber,Settled Simplifiers
62398,3,0,1Gig,medium,13,2019-10-25,Fiber,Foolproof Followers
85006,2,0,1Gig,light,76,2022-11-14,Fiber,Peak Performers
16453,3,0,500mb,heavy,101,2020-10-05,Fiber,Peak Performers
47801,6,0,2Gig,medium,3,2025-06-01,Fiber,Settled Simplifiers
57706,6,1,1Gig,light,38,2022-07-18,Fiber,Budget Balancers
68712,5,0,1Gig,medium,58,2016-08-12,Fiber,Budget Balancers
85443,1,0,500mb,medium,99,2016-09-05,Fiber,Foolproof Followers
12053,8,0,500mb,heavy,2,2025-10-17,Fiber,Budget Balancers
67376,10,0,1Gig,heavy,53,2021-02-24,Fiber,Settled Simplifiers
72172,8,0,1Gig,medium,106,2016-06-09,Fiber,Foolproof Followers
85789,4,0,500mb,medium,3,2019-09-06,Fiber,Settled Simplifiers
7968,4,0,500mb,medium,105,2019-07-09,Fiber,Aspirational Adopters
56453,2,0,500mb,medium,95,2018-04-13,Fiber,Peak Performers
86904,9,0,1Gig,medium,65,2016-03-09,Fiber,Settled Simplifiers
16636,2,0,2Gig,light,112,2022-12-15,Fiber,Budget Balancers
7956,8,0,1Gig,medium,10,2020-10-20,Fiber,Settled Simplifiers
96101,6,0,Copper,medium,108,2025-10-26,Copper,Settled Simplifiers
41967,2,0,1Gig,medium,93,2017-07-04,Fiber,Aspirational Adopters
45201,3,0,500mb,heavy,120,2024-03-10,Fiber,Foolproof Followers
17135,1,0,Copper,medium,90,2021-07-06,Copper,Settled Simplifiers
56274,9,0,1Gig,medium,3,2021-01-04,Fiber,Settled Simplifiers
21324,6,0,1Gig,medium,13,2016-12-05,Fiber,Settled Simplifiers
46640,1,0,1Gig,medium,89,2022-03-13,Fiber,Budget Balancers
91877,4,0,1Gig,medium,38,2020-09-13,Fiber,Settled Simplifiers
4828,7,0,2Gig,light,17,2022-07-24,Fiber,Foolproof Followers
18912,8,0,1Gig,light,113,2021-10-18,Fiber,Foolproof Followers
89966,3,0,1Gig,heavy,1,2020-08-07,Fiber,Foolproof Followers
45835,4,1,Copper,heavy,14,2022-01-03,Copper,Budget Balancers
99541,6,0,1Gig,heavy,1,2018-03-26,Fiber,Peak Performers
85436,3,0,2Gig,light,92,2016-08-31,Fiber,Peak Performers
20031,10,0,1Gig,heavy,37,2017-03-31,Fiber,Foolproof Followers
64015,1,0,2Gig,medium,66,2020-12-25,Fiber,Peak Performers
15129,5,0,1Gig,light,80,2021-07-18,Fiber,Settled Simplifiers
82954,2,0,1Gig,heavy,15,2020-09-25,Fiber,Foolproof Followers
40525,5,0,1Gig,light,1,2017-12-24,Fiber,Settled Simplifiers
66176,4,0,1Gig,heavy,106,2020-07-19,Fiber,Foolproof Followers
45586,8,0,1Gig,light,11,2016-08-06,Fiber,Peak Performers
71048,1,0,1Gig,medium,13,2022-11-09,Fiber,Aspirational Adopters
28398,1,0,1Gig,medium,86,2023-07-19,Fiber,Budget Balancers
40447,4,0,2Gig,heavy,68,2018-11-05,Fiber,Peak Performers
48007,3,0,2Gig,medium,59,2024-03-23,Fiber,Foolproof Followers
76588,3,0,1Gig,medium,17,2022-12-26,Fiber,Settled Simplifiers
60438,9,0,500mb,medium,40,2017-08-19,Fiber,Foolproof Followers
92193,6,0,1Gig,heavy,72,2024-01-14,Fiber,Peak Performers
71618,1,0,500mb,medium,116,2021-05-19,Fiber,Settled Simplifiers
18751,10,0,2Gig,medium,23,2023-08-09,Fiber,Settled Simplifiers
84861,4,0,500mb,medium,16,2019-06-12,Fiber,Foolproof Followers
40428,9,0,500mb,medium,60,2020-02-27,Fiber,Peak Performers
59239,8,0,500mb,medium,94,2018-10-04,Fiber,Aspirational Adopters
29477,7,0,1Gig,heavy,97,2021-04-08,Fiber,Foolproof Followers
16772,4,0,2Gig,medium,16,2022-09-22,Fiber,Budget Balancers
33734,1,0,1Gig,medium,69,2020-03-01,Fiber,Settled Simplifiers
73169,1,0,500mb,medium,92,2024-06-18,Fiber,Foolproof Followers
81166,10,0,1Gig,medium,12,2023-03-30,Fiber,Budget Balancers
67780,9,0,500mb,medium,64,2020-07-02,Fiber,Settled Simplifiers
13915,9,0,500mb,heavy,26,2022-12-06,Fiber,Aspirational Adopters
53676,9,0,2Gig,medium,28,2025-04-11,Fiber,Foolproof Followers
82078,6,0,1Gig,medium,18,2020-09-02,Fiber,Foolproof Followers
40147,2,0,1Gig,medium,101,2022-03-02,Fiber,Peak Performers
64960,1,0,1Gig,heavy,2,2017-11-08,Fiber,Peak Performers
25237,8,0,500mb,medium,51,2020-06-10,Fiber,Settled Simplifiers
56416,4,0,2Gig,medium,119,2025-01-20,Fiber,Settled Simplifiers
22918,2,0,500mb,medium,102,2023-09-18,Fiber,Peak Performers
3937,10,0,500mb,medium,10,2016-08-26,Fiber,Settled Simplifiers
68934,4,0,2Gig,heavy,65,2023-12-13,Fiber,Settled Simplifiers
89417,10,0,2Gig,medium,13,2020-07-07,Fiber,Settled Simplifiers
86982,6,0,500mb,medium,29,2022-10-09,Fiber,Peak Performers
80607,7,0,1Gig,light,2,2017-08-14,Fiber,Aspirational Adopters
39226,5,0,1Gig,medium,91,2022-04-15,Fiber,Peak Performers
3025,2,1,1Gig,light,34,2025-03-19,Fiber,Foolproof Followers
89371,1,0,500mb,heavy,65,2024-08-27,Fiber,Peak Performers
75201,9,0,500mb,light,112,2016-03-18,Fiber,Budget Balancers
75125,1,0,500mb,medium,5,2019-06-11,Fiber,Budget Balancers
19829,3,0,2Gig,medium,22,2017-04-30,Fiber,Settled Simplifiers
96014,9,0,1Gig,medium,16,2021-01-15,Fiber,Foolproof Followers
9510,9,0,500mb,light,16,2022-12-02,Fiber,Settled Simplifiers
89356,9,0,Copper,light,11,2023-01-20,Copper,Settled Simplifiers
26945,5,0,2Gig,light,70,2020-03-09,Fiber,Foolproof Followers
76199,2,0,1Gig,heavy,5,2022-03-26,Fiber,Aspirational Adopters
46897,2,0,1Gig,medium,10,2022-01-05,Fiber,Peak Performers
86131,9,0,1Gig,medium,82,2023-07-18,Fiber,Foolproof Followers
18850,7,0,500mb,medium,6,2024-03-02,Fiber,Peak Performers
88642,5,0,500mb,medium,39,2018-06-14,Fiber,Settled Simplifiers
13254,8,0,1Gig,medium,14,2016-06-20,Fiber,Peak Performers
28719,10,0,2Gig,medium,1,2018-08-29,Fiber,Foolproof Followers
22633,6,0,1Gig,light,53,2018-07-08,Fiber,Foolproof Followers
74291,10,0,1Gig,light,93,2019-10-30,Fiber,Aspirational Adopters
82406,1,0,500mb,medium,82,2016-07-28,Fiber,Settled Simplifiers
88171,1,0,Copper,medium,84,2016-04-21,Copper,Peak Performers
18865,9,0,500mb,heavy,1,2018-05-30,Fiber,Settled Simplifiers
84015,5,0,500mb,heavy,81,2020-12-23,Fiber,Settled Simplifiers
48422,7,0,1Gig,heavy,39,2020-04-22,Fiber,Aspirational Adopters
41187,6,0,1Gig,medium,92,2020-05-30,Fiber,Settled Simplifiers
39039,6,0,500mb,light,88,2016-06-09,Fiber,Foolproof Followers
38267,9,0,1Gig,light,66,2016-05-18,Fiber,Settled Simplifiers
46156,3,0,500mb,medium,31,2018-01-06,Fiber,Foolproof Followers
15930,7,0,500mb,light,51,2025-04-08,Fiber,Foolproof Followers
9222,5,0,2Gig,medium,36,2021-10-28,Fiber,Peak Performers
99435,5,0,1Gig,heavy,60,2025-09-25,Fiber,Settled Simplifiers
21318,2,0,Copper,medium,96,2019-07-07,Copper,Foolproof Followers
17490,10,0,Copper,medium,15,2019-09-04,Copper,Foolproof Followers
68019,2,0,2Gig,medium,34,2016-09-04,Fiber,Foolproof Followers
22311,1,0,500mb,light,37,2018-05-04,Fiber,Settled Simplifiers
16409,1,0,500mb,light,106,2022-03-25,Fiber,Foolproof Followers
68432,4,0,1Gig,heavy,79,2025-10-13,Fiber,Settled Simplifiers
25742,10,0,1Gig,heavy,20,2019-02-21,Fiber,Budget Balancers
85626,1,0,1Gig,medium,46,2023-08-11,Fiber,Peak Performers
75332,1,0,2Gig,medium,24,2020-12-03,Fiber,Peak Performers
27786,4,0,Copper,medium,71,2024-09-20,Copper,Settled Simplifiers
70722,4,0,1Gig,medium,113,2025-01-23,Fiber,Foolproof Followers
89756,6,0,1Gig,medium,79,2016-11-25,Fiber,Budget Balancers
99146,3,0,1Gig,medium,96,2016-01-27,Fiber,Settled Simplifiers
12395,8,0,500mb,heavy,40,2020-09-15,Fiber,Settled Simplifiers
5801,3,0,Copper,medium,49,2021-10-15,Copper,Settled Simplifiers
33377,7,0,500mb,light,45,2023-04-16,Fiber,Settled Simplifiers
86950,2,0,2Gig,light,52,2025-04-15,Fiber,Settled Simplifiers
15913,7,0,2Gig,medium,47,2022-12-17,Fiber,Peak Performers
38959,6,0,2Gig,medium,4,2021-07-14,Fiber,Settled Simplifiers
5085,4,0,500mb,heavy,25,2018-03-03,Fiber,Foolproof Followers
41827,1,0,2Gig,medium,63,2024-09-19,Fiber,Peak Performers
9514,4,0,500mb,heavy,13,2016-10-31,Fiber,Aspirational Adopters
65633,3,0,500mb,medium,37,2021-04-01,Fiber,Aspirational Adopters
74737,4,0,500mb,medium,71,2018-10-11,Fiber,Settled Simplifiers
45881,2,0,500mb,medium,78,2020-11-01,Fiber,Settled Simplifiers
36216,5,0,1Gig,medium,115,2021-01-08,Fiber,Settled Simplifiers
67505,7,0,1Gig,medium,25,2025-05-09,Fiber,Foolproof Followers
72468,5,0,2Gig,light,75,2025-07-30,Fiber,Budget Balancers
64130,1,0,2Gig,medium,97,2017-09-02,Fiber,Peak Performers
64387,9,0,500mb,medium,19,2018-10-17,Fiber,Foolproof Followers
96978,5,0,1Gig,light,94,2023-10-20,Fiber,Budget Balancers
51216,7,0,1Gig,medium,15,2016-11-18,Fiber,Foolproof Followers
16912,9,0,1Gig,medium,45,2016-08-26,Fiber,Settled Simplifiers
69254,1,0,500mb,heavy,117,2023-07-20,Fiber,Budget Balancers
68444,5,0,500mb,heavy,111,2017-05-07,Fiber,Foolproof Followers
3274,8,0,2Gig,medium,113,2023-12-26,Fiber,Settled Simplifiers
95715,4,0,2Gig,medium,93,2016-05-04,Fiber,Peak Performers
73098,7,0,1Gig,medium,117,2022-12-27,Fiber,Settled Simplifiers
5002,7,0,500mb,medium,111,2019-03-31,Fiber,Peak Performers
61116,2,0,Copper,medium,64,2019-12-18,Copper,Budget Balancers
20126,4,0,1Gig,medium,47,2025-05-14,Fiber,Settled Simplifiers
25720,2,0,500mb,medium,83,2022-06-22,Fiber,Settled Simplifiers
44357,10,0,500mb,heavy,112,2021-03-18,Fiber,Settled Simplifiers
43089,2,0,500mb,light,25,2019-12-24,Fiber,Settled Simplifiers
48094,3,0,500mb,heavy,52,2023-06-06,Fiber,Peak Performers
50488,7,0,Copper,medium,69,2017-03-01,Copper,Foolproof Followers
55484,7,0,500mb,light,71,2018-10-18,Fiber,Peak Performers
35105,10,0,1Gig,light,50,2016-05-05,Fiber,Foolproof Followers
32391,4,0,500mb,light,1,2017-03-22,Fiber,Settled Simplifiers
51458,4,0,1Gig,light,65,2017-11-09,Fiber,Foolproof Followers
70997,2,0,1Gig,heavy,105,2016-02-11,Fiber,Peak Performers
2170,3,0,500mb,light,56,2025-06-11,Fiber,Foolproof Followers
616,2,1,1Gig,light,69,2021-08-06,Fiber,Aspirational Adopters
76116,2,0,500mb,light,45,2018-07-04,Fiber,Aspirational Adopters
74949,3,0,500mb,medium,19,2016-04-02,Fiber,Foolproof Followers
54952,3,0,1Gig,heavy,82,2025-05-24,Fiber,Peak Performers
87052,1,0,1Gig,medium,96,2022-02-05,Fiber,Settled Simplifiers
69385,8,0,1Gig,medium,14,2016-11-14,Fiber,Peak Performers
41302,1,0,500mb,medium,11,2020-03-18,Fiber,Foolproof Followers
33573,7,0,2Gig,medium,56,2018-03-31,Fiber,Foolproof Followers
57317,8,0,500mb,light,53,2019-03-29,Fiber,Settled Simplifiers
30996,2,0,500mb,heavy,85,2021-08-13,Fiber,Settled Simplifiers
37440,5,0,2Gig,light,68,2017-04-13,Fiber,Peak Performers
49898,3,0,2Gig,heavy,55,2016-12-05,Fiber,Settled Simplifiers
90339,2,0,500mb,light,11,2016-03-27,Fiber,Settled Simplifiers
7517,6,0,2Gig,heavy,113,2024-07-21,Fiber,Settled Simplifiers
58152,8,0,1Gig,medium,67,2019-10-20,Fiber,Foolproof Followers
10563,3,0,2Gig,medium,27,2016-03-24,Fiber,Settled Simplifiers
3672,4,0,Copper,heavy,86,2017-07-04,Copper,Budget Balancers
97680,6,0,500mb,light,113,2024-08-26,Fiber,Foolproof Followers
17915,4,0,500mb,medium,28,2021-03-09,Fiber,Peak Performers
60275,4,0,2Gig,light,65,2024-07-30,Fiber,Peak Performers
63398,5,0,Copper,heavy,52,2017-11-15,Copper,Foolproof Followers
96552,4,0,1Gig,light,48,2025-03-15,Fiber,Foolproof Followers
31011,1,0,500mb,medium,56,2024-12-31,Fiber,Settled Simplifiers
71915,8,0,500mb,medium,40,2019-09-15,Fiber,Settled Simplifiers
52694,6,0,2Gig,medium,48,2023-04-04,Fiber,Settled Simplifiers
15234,3,0,2Gig,light,96,2020-11-30,Fiber,Settled Simplifiers
46786,10,0,2Gig,medium,18,2024-12-04,Fiber,Foolproof Followers
7562,10,0,2Gig,light,73,2021-02-13,Fiber,Peak Performers
74702,2,0,2Gig,medium,67,2024-09-27,Fiber,Foolproof Followers
61699,6,0,2Gig,heavy,20,2017-12-07,Fiber,Settled Simplifiers
15088,6,0,Copper,medium,10,2020-11-10,Copper,Settled Simplifiers
64469,3,0,500mb,light,111,2016-12-07,Fiber,Settled Simplifiers
43810,2,0,500mb,light,36,2025-08-08,Fiber,Settled Simplifiers
95735,5,0,Copper,light,58,2022-10-12,Copper,Foolproof Followers
90725,5,0,1Gig,heavy,46,2019-07-27,Fiber,Foolproof Followers
59120,8,0,2Gig,medium,6,2021-12-17,Fiber,Settled Simplifiers
55386,8,0,1Gig,heavy,41,2023-12-23,Fiber,Settled Simplifiers
11597,9,0,1Gig,medium,115,2019-06-21,Fiber,Foolproof Followers
5272,8,0,1Gig,medium,66,2024-09-27,Fiber,Settled Simplifiers
588,2,0,500mb,medium,107,2018-09-19,Fiber,Budget Balancers
11905,10,0,2Gig,medium,104,2020-05-04,Fiber,Settled Simplifiers
66864,8,0,2Gig,heavy,9,2017-04-05,Fiber,Foolproof Followers
71580,2,0,500mb,medium,112,2023-11-08,Fiber,Foolproof Followers
43123,8,1,2Gig,medium,109,2017-10-26,Fiber,Budget Balancers
90059,2,0,1Gig,medium,26,2021-07-25,Fiber,Settled Simplifiers
60490,1,0,1Gig,heavy,18,2018-02-17,Fiber,Peak Performers
1452,10,0,1Gig,medium,2,2019-12-06,Fiber,Foolproof Followers
34886,9,0,2Gig,light,86,2022-04-18,Fiber,Foolproof Followers
60215,7,0,1Gig,medium,7,2020-01-06,Fiber,Settled Simplifiers
10902,5,0,500mb,medium,115,2024-12-17,Fiber,Foolproof Followers
64013,8,0,2Gig,light,26,2022-02-08,Fiber,Settled Simplifiers
65942,6,0,500mb,heavy,67,2023-05-15,Fiber,Budget Balancers
27790,7,1,500mb,medium,13,2017-08-23,Fiber,Peak Performers
28765,4,0,2Gig,medium,90,2019-04-03,Fiber,Peak Performers
95226,1,0,1Gig,medium,64,2018-03-08,Fiber,Foolproof Followers
95653,10,0,Copper,light,99,2019-05-06,Copper,Foolproof Followers
74381,2,0,500mb,medium,24,2021-11-22,Fiber,Peak Performers
89380,6,0,1Gig,heavy,97,2025-10-04,Fiber,Peak Performers
14033,2,0,2Gig,light,2,2017-09-18,Fiber,Peak Performers
96195,6,0,Copper,light,93,2017-08-07,Copper,Budget Balancers
95315,1,0,1Gig,light,82,2021-11-19,Fiber,Peak Performers
7552,5,0,2Gig,light,79,2025-03-28,Fiber,Foolproof Followers
41789,1,0,Copper,light,83,2016-01-30,Copper,Settled Simplifiers
80284,1,0,2Gig,heavy,104,2025-08-13,Fiber,Foolproof Followers
95581,7,0,1Gig,medium,35,2024-11-08,Fiber,Peak Performers
41670,1,0,1Gig,heavy,27,2021-09-18,Fiber,Foolproof Followers
47622,4,0,Copper,medium,9,2019-09-21,Copper,Settled Simplifiers
10651,4,0,2Gig,medium,110,2021-01-08,Fiber,Peak Performers
51361,2,0,500mb,heavy,29,2020-04-08,Fiber,Peak Performers
91779,9,0,1Gig,medium,77,2017-11-21,Fiber,Peak Performers
52676,1,0,2Gig,medium,13,2023-06-03,Fiber,Budget Balancers
